
	adafruit	2017-03-08 08:30:10		 9.5	68	3.9	M		0.3	105	M	iar	2017-03-08 08:30:12		 1.7	53	3.7	M		1.1	29.3	M
	adafruit	2017-03-08 09:30:19		 18	68	3.8	M		0.3	105	M	iar	2017-03-08 09:30:21		 1.6	53	3.7	M		1.0	29.6	M
	adafruit	2017-03-08 10:30:10		 8.9	68	3.8	M		0.3	104	M	iar	2017-03-08 10:30:11		 1.6	53	3.7	M		1.0	31.0	M
	adafruit	2017-03-08 11:30:27		 26	68	4.1	M		0.5	76.5	M	iar	2017-03-08 11:30:28		 1.6	53	3.7	M		1.0	32.3	M
	adafruit	2017-03-08 12:30:10		 9.1	68	4.2	M		0.3	104	M	iar	2017-03-08 12:30:11		 1.7	53	3.7	M		1.1	28.4	M
	adafruit	2017-03-08 13:30:10		 9.4	68	3.8	M		0.3	102	M	iar	2017-03-08 13:30:11		 1.5	53	3.7	M		0.8	37.1	M
	adafruit	2017-03-08 14:30:20		 19	68	3.9	M		0.5	62.6	M	iar	2017-03-08 14:30:21		 1.3	53	3.7	M		0.7	43.8	M
	adafruit	2017-03-08 15:30:13		 12	68	5.4	M		0.6	80.7	M	iar	2017-03-08 15:30:15		 1.7	53	3.7	M		1.1	29.1	M
	adafruit	2017-03-08 16:30:22		 21	68	5.4	M		0.7	69.9	M	iar	2017-03-08 16:30:23		 1.4	53	3.7	M		0.8	39.9	M
	adafruit	2017-03-08 17:30:16		 15	68	5.9	M		0.9	54.6	M	iar	2017-03-08 17:30:18		 1.9	53	3.7	M		1.3	23.7	M
	adafruit	2017-03-08 18:30:10		 8.6	68	5.8	M		0.5	101	M	iar	2017-03-08 18:30:11		 1.4	53	3.7	M		0.8	39.0	M
	adafruit	2017-03-08 19:30:27		 26	68	5.8	M		0.7	70.6	M	iar	2017-03-08 19:30:29		 1.5	53	3.7	M		0.9	36.1	M
	adafruit	2017-03-08 20:30:12		 11	68	5.8	M		0.5	103	M	iar	2017-03-08 20:30:13		 1.2	53	3.7	M		0.6	52.4	M
	adafruit	2017-03-08 21:30:35		 35	68	5.8	M		0.7	70.0	M	iar	2017-03-08 21:30:37		 1.2	53	3.7	M		0.5	61.6	M
	adafruit	2017-03-08 22:30:11		 9.9	68	3.6	M		0.4	82.7	M	iar	2017-03-08 22:30:12		 1.1	53	3.7	M		0.5	57.7	M
	adafruit	2017-03-08 23:30:11		 11	68	3.7	M		0.3	105	M	iar	2017-03-08 23:30:13		 1.2	53	3.7	M		0.5	59.1	M
	adafruit	2017-03-09 00:30:29		 29	68	22	M		3.1	59.3	M	iar	2017-03-09 00:30:31		 1.2	53	3.7	M		0.6	51.1	M
